driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Brad Keselowski,1816,Frd,6,187,15,71.769,125.403,RFK Racing,False,False,34,26,caution
Denny Hamlin,1361,Tyt,11,18,20,71.752,125.432,Joe Gibbs Racing,False,False,8,24,caution
Martin Truex Jr.,3368,Tyt,56,18,32,71.750,125.436,TRICON Garage,False,False,39,38,caution
Bubba Wallace,4025,Tyt,23,16,7,71.745,125.444,23XI Racing,False,False,3,29,pitting out
Bubba Wallace,4025,Tyt,23,22,9,71.737,125.459,23XI Racing,False,False,3,29,caution
Cole Custer,4104,Frd,41,165,21,71.729,125.473,Haas Factory Team,False,False,30,21,caution
Ryan Preece,4070,Frd,60,165,32,71.721,125.487,RFK Racing,False,False,27,32,caution
Austin Dillon,3873,Chv,3,18,22,71.709,125.507,Richard Childress Racing,False,False,15,23,caution
Chase Elliott,4062,Chv,9,86,2,71.703,125.517,Hendrick Motorsports,False,False,17,15,caution
AJ Allmendinger,3774,Chv,16,22,14,71.698,125.527,Kaulig Racing,False,False,13,41,caution
Chase Briscoe,4228,Tyt,19,22,6,71.687,125.545,Joe Gibbs Racing,False,False,1,4,caution
Michael McDowell,3832,Chv,71,69,21,71.675,125.566,Spire Motorsports,False,False,25,11,caution
Brad Keselowski,1816,Frd,6,133,15,71.659,125.595,RFK Racing,False,False,34,26,pitting out
Ty Gibbs,4368,Tyt,54,74,13,71.657,125.598,Joe Gibbs Racing,False,False,23,16,pitting out
Zane Smith,4272,Frd,38,15,33,71.648,125.614,Front Row Motorsports,False,False,37,36,caution
Austin Cindric,4180,Frd,2,22,5,71.639,125.630,Team Penske,False,False,2,8,caution
Kyle Larson,4030,Chv,5,74,12,71.637,125.634,Hendrick Motorsports,False,False,22,20,pitting out
Erik Jones,4059,Tyt,43,188,7,71.633,125.641,Legacy Motor Club,False,False,4,12,caution
Ricky Stenhouse Jr.,3888,Chv,47,70,7,71.630,125.646,HYAK Motorsports,False,False,31,18,caution
Chase Briscoe,4228,Tyt,19,84,22,71.629,125.648,Joe Gibbs Racing,False,False,1,4,"pitting in,pitting out"
Noah Gragson,4224,Frd,4,135,23,71.596,125.705,Front Row Motorsports,False,False,32,28,pitting in
Chase Briscoe,4228,Tyt,19,23,5,71.592,125.712,Joe Gibbs Racing,False,False,1,4,caution
Chris Buescher,3989,Frd,17,164,10,71.588,125.719,RFK Racing,False,False,6,10,caution
Chris Buescher,3989,Frd,17,22,17,71.588,125.720,RFK Racing,False,False,6,10,caution
Austin Dillon,3873,Chv,3,74,22,71.584,125.727,Richard Childress Racing,False,False,15,23,pitting out
Ricky Stenhouse Jr.,3888,Chv,47,69,5,71.571,125.750,HYAK Motorsports,False,False,31,18,caution
Ryan Preece,4070,Frd,60,67,13,71.565,125.760,RFK Racing,False,False,27,32,pitting out
Ross Chastain,4001,Chv,1,17,15,71.560,125.768,Trackhouse Racing,False,False,9,40,caution
Kyle Busch,454,Chv,8,137,2,71.556,125.775,Richard Childress Racing,False,False,21,34,caution
Alex Bowman,4045,Chv,48,188,12,71.554,125.779,Hendrick Motorsports,False,False,38,6,caution
Chris Buescher,3989,Frd,17,18,21,71.551,125.785,RFK Racing,False,False,6,10,caution
Cody Ware,4125,Frd,51,15,31,71.527,125.826,Rick Ware Racing,False,False,28,25,caution
Kyle Busch,454,Chv,8,22,10,71.515,125.847,Richard Childress Racing,False,False,21,34,caution
Chris Buescher,3989,Frd,17,74,4,71.487,125.897,RFK Racing,False,False,6,10,caution
Cole Custer,4104,Frd,41,134,5,71.480,125.909,Haas Factory Team,False,False,30,21,pitting out
Joey Logano,3859,Frd,22,22,1,71.472,125.924,Team Penske,False,False,10,35,caution
Joey Logano,3859,Frd,22,165,18,71.471,125.926,Team Penske,False,False,10,35,caution
Cole Custer,4104,Frd,41,199,4,71.468,125.931,Haas Factory Team,False,False,30,21,caution
Corey LaJoie,4096,Frd,01,75,19,71.466,125.934,Rick Ware Racing,False,False,12,22,caution
Alex Bowman,4045,Chv,48,70,2,71.464,125.938,Hendrick Motorsports,False,False,38,6,caution
Brad Keselowski,1816,Frd,6,84,16,71.454,125.956,RFK Racing,False,False,34,26,pitting out
Alex Bowman,4045,Chv,48,15,32,71.420,126.016,Hendrick Motorsports,False,False,38,6,pitting in
