driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Cody Ware,4125,Frd,51,39,33,90.849,78.856,Rick Ware Racing,False,False,36,34,green
Daniel Suarez,4113,Chv,99,32,14,90.849,78.856,Trackhouse Racing,False,False,19,14,green
Bubba Wallace,4025,Tyt,23,20,20,90.847,78.858,23XI Racing,False,False,30,26,green
Cole Custer,4104,Frd,41,16,32,90.846,78.859,Haas Factory Team,False,False,27,23,green
Austin Dillon,3873,Chv,3,50,25,90.843,78.861,Richard Childress Racing,False,False,33,21,green
Ricky Stenhouse Jr.,3888,Chv,47,21,17,90.843,78.861,HYAK Motorsports,False,False,34,33,green
Daniel Suarez,4113,Chv,99,50,27,90.842,78.862,Trackhouse Racing,False,False,19,14,green
Katherine Legge,4284,Chv,78,7,37,90.838,78.866,Live Fast Motorsports,False,False,37,31,green
Josh Berry,4123,Frd,21,51,22,90.835,78.868,Wood Brothers Racing,False,False,25,13,green
AJ Allmendinger,3774,Chv,16,49,28,90.834,78.869,Kaulig Racing,False,False,5,18,green
Ryan Blaney,4023,Frd,12,76,37,90.833,78.870,Team Penske,False,False,7,36,green
Cody Ware,4125,Frd,51,47,33,90.831,78.872,Rick Ware Racing,False,False,36,34,green
Katherine Legge,4284,Chv,78,46,35,90.828,78.874,Live Fast Motorsports,False,False,37,31,green
Austin Dillon,3873,Chv,3,14,29,90.827,78.875,Richard Childress Racing,False,False,33,21,green
Austin Dillon,3873,Chv,3,51,20,90.825,78.877,Richard Childress Racing,False,False,33,21,green
Ty Dillon,4013,Chv,10,21,22,90.823,78.879,Kaulig Racing,False,False,26,17,green
Justin Haley,4172,Chv,7,36,33,90.819,78.882,Spire Motorsports,False,False,29,15,green
Tyler Reddick,4065,Tyt,45,32,12,90.819,78.882,23XI Racing,False,False,8,6,green
Ty Gibbs,4368,Tyt,54,46,9,90.818,78.883,Joe Gibbs Racing,False,False,6,7,green
Kyle Larson,4030,Chv,5,53,2,90.817,78.884,Hendrick Motorsports,False,False,11,35,green
Ryan Preece,4070,Frd,60,15,15,90.813,78.887,RFK Racing,False,False,20,12,green
Noah Gragson,4224,Frd,4,39,30,90.809,78.891,Front Row Motorsports,False,False,32,37,green
Michael McDowell,3832,Chv,71,55,13,90.807,78.893,Spire Motorsports,False,False,15,4,green
Erik Jones,4059,Tyt,43,15,35,90.804,78.895,Legacy Motor Club,False,False,31,29,green
Ty Gibbs,4368,Tyt,54,49,10,90.804,78.895,Joe Gibbs Racing,False,False,6,7,green
Carson Hocevar,4326,Chv,77,13,30,90.803,78.896,Spire Motorsports,False,False,23,32,green
Ryan Preece,4070,Frd,60,31,12,90.803,78.896,RFK Racing,False,False,20,12,green
Ross Chastain,4001,Chv,1,24,1,90.801,78.898,Trackhouse Racing,False,False,4,24,green
Daniel Suarez,4113,Chv,99,18,15,90.800,78.899,Trackhouse Racing,False,False,19,14,green
Ross Chastain,4001,Chv,1,49,13,90.798,78.900,Trackhouse Racing,False,False,4,24,green
Katherine Legge,4284,Chv,78,78,31,90.798,78.900,Live Fast Motorsports,False,False,37,31,green
Ty Dillon,4013,Chv,10,44,24,90.797,78.901,Kaulig Racing,False,False,26,17,green
Riley Herbst,4269,Tyt,35,12,25,90.796,78.902,23XI Racing,False,False,28,25,green
Daniel Suarez,4113,Chv,99,16,16,90.793,78.905,Trackhouse Racing,False,False,19,14,green
Riley Herbst,4269,Tyt,35,18,24,90.788,78.909,23XI Racing,False,False,28,25,green
Ty Dillon,4013,Chv,10,50,23,90.787,78.910,Kaulig Racing,False,False,26,17,green
Justin Haley,4172,Chv,7,54,18,90.787,78.910,Spire Motorsports,False,False,29,15,green
Cody Ware,4125,Frd,51,78,32,90.779,78.917,Rick Ware Racing,False,False,36,34,green
Noah Gragson,4224,Frd,4,14,28,90.778,78.918,Front Row Motorsports,False,False,32,37,green
Cody Ware,4125,Frd,51,50,32,90.777,78.919,Rick Ware Racing,False,False,36,34,pitting in
Erik Jones,4059,Tyt,43,69,36,90.777,78.919,Legacy Motor Club,False,False,31,29,green
Ty Gibbs,4368,Tyt,54,14,8,90.773,78.922,Joe Gibbs Racing,False,False,6,7,green
Erik Jones,4059,Tyt,43,81,27,90.771,78.924,Legacy Motor Club,False,False,31,29,pitting in
Daniel Suarez,4113,Chv,99,37,14,90.770,78.925,Trackhouse Racing,False,False,19,14,green
Katherine Legge,4284,Chv,78,94,31,90.766,78.928,Live Fast Motorsports,False,False,37,31,green
Erik Jones,4059,Tyt,43,78,33,90.766,78.928,Legacy Motor Club,False,False,31,29,green
Josh Berry,4123,Frd,21,50,26,90.759,78.934,Wood Brothers Racing,False,False,25,13,green
Katherine Legge,4284,Chv,78,34,35,90.758,78.935,Live Fast Motorsports,False,False,37,31,green
Ty Dillon,4013,Chv,10,54,6,90.756,78.937,Kaulig Racing,False,False,26,17,green
