driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Shane Van Gisbergen,4469,Chv,88,175,10,59.773,15.057,Trackhouse Racing,False,False,10,9,green
Ryan Preece,4070,Frd,60,55,12,59.773,15.057,RFK Racing,False,False,12,11,green
Kyle Larson,4030,Chv,5,125,18,59.773,15.057,Hendrick Motorsports,False,False,21,17,green
Alex Bowman,4045,Chv,48,66,19,59.773,15.057,Hendrick Motorsports,False,False,19,19,green
Christopher Bell,4153,Tyt,20,166,12,59.773,15.057,Joe Gibbs Racing,False,False,8,12,green
Brad Keselowski,1816,Frd,6,151,22,59.773,15.057,RFK Racing,False,False,5,21,green
Joey Logano,3859,Frd,22,88,7,59.769,15.058,Team Penske,False,False,7,4,green
Chris Buescher,3989,Frd,17,60,2,59.769,15.058,RFK Racing,False,False,2,10,green
Kyle Busch,454,Chv,8,62,23,59.769,15.058,Richard Childress Racing,False,False,13,15,green
Alex Bowman,4045,Chv,48,34,21,59.769,15.058,Hendrick Motorsports,False,False,19,19,green
Chase Briscoe,4228,Tyt,19,95,12,59.765,15.059,Joe Gibbs Racing,False,False,6,23,green
Ryan Blaney,4023,Frd,12,97,10,59.765,15.059,Team Penske,False,False,23,2,green
Tyler Reddick,4065,Tyt,45,64,3,59.765,15.059,23XI Racing,False,False,4,8,green
Alex Bowman,4045,Chv,48,30,21,59.765,15.059,Hendrick Motorsports,False,False,19,19,green
Christopher Bell,4153,Tyt,20,70,5,59.765,15.059,Joe Gibbs Racing,False,False,8,12,green
Alex Bowman,4045,Chv,48,184,19,59.765,15.059,Hendrick Motorsports,False,False,19,19,green
Carson Hocevar,4326,Chv,77,133,21,59.765,15.059,Spire Motorsports,False,False,15,16,green
Ryan Preece,4070,Frd,60,51,12,59.765,15.059,RFK Racing,False,False,12,11,green
Kyle Busch,454,Chv,8,141,16,59.765,15.059,Richard Childress Racing,False,False,13,15,green
Austin Cindric,4180,Frd,2,27,15,59.761,15.060,Team Penske,False,False,16,7,green
Denny Hamlin,1361,Tyt,11,92,2,59.761,15.060,Joe Gibbs Racing,False,False,3,3,green
Josh Berry,4123,Frd,21,24,22,59.761,15.060,Wood Brothers Racing,False,False,22,13,green
Kyle Larson,4030,Chv,5,159,16,59.761,15.060,Hendrick Motorsports,False,False,21,17,green
Bubba Wallace,4025,Tyt,23,175,4,59.761,15.060,23XI Racing,False,False,14,5,green
Brad Keselowski,1816,Frd,6,130,22,59.761,15.060,RFK Racing,False,False,5,21,green
Joey Logano,3859,Frd,22,87,7,59.761,15.060,Team Penske,False,False,7,4,green
Shane Van Gisbergen,4469,Chv,88,171,10,59.761,15.060,Trackhouse Racing,False,False,10,9,green
Daniel Suarez,4113,Chv,99,94,15,59.757,15.061,Trackhouse Racing,False,False,18,22,green
Noah Gragson,4224,Frd,4,159,20,59.757,15.061,Front Row Motorsports,False,False,9,20,green
Shane Van Gisbergen,4469,Chv,88,183,10,59.757,15.061,Trackhouse Racing,False,False,10,9,green
Kyle Larson,4030,Chv,5,168,16,59.757,15.061,Hendrick Motorsports,False,False,21,17,green
Austin Cindric,4180,Frd,2,175,9,59.757,15.061,Team Penske,False,False,16,7,green
Todd Gilliland,4231,Frd,34,34,20,59.757,15.061,Front Row Motorsports,False,False,20,14,green
Denny Hamlin,1361,Tyt,11,94,2,59.757,15.061,Joe Gibbs Racing,False,False,3,3,green
Josh Berry,4123,Frd,21,62,20,59.757,15.061,Wood Brothers Racing,False,False,22,13,green
Josh Berry,4123,Frd,21,161,13,59.753,15.062,Wood Brothers Racing,False,False,22,13,green
