driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Austin Dillon,3873,Chv,3,17,31,184.551,51.888,Richard Childress Racing,False,False,21,27,green
Austin Hill,4133,Chv,33,94,8,184.544,51.890,Richard Childress Racing,False,True,33,22,green
Michael McDowell,3832,Chv,71,25,11,184.544,51.890,Spire Motorsports,False,False,1,17,green
Daniel Suarez,4113,Chv,99,89,24,184.541,51.891,Trackhouse Racing,False,False,26,12,green
Ty Gibbs,4368,Tyt,54,139,14,184.537,51.892,Joe Gibbs Racing,False,False,18,3,green
Brad Keselowski,1816,Frd,6,158,6,184.537,51.892,RFK Racing,False,False,20,10,green
Alex Bowman,4045,Chv,48,89,26,184.537,51.892,Hendrick Motorsports,False,False,11,29,green
Bubba Wallace,4025,Tyt,23,139,12,184.537,51.892,23XI Racing,False,False,10,4,green
Denny Hamlin,1361,Tyt,11,163,3,184.537,51.892,Joe Gibbs Racing,True,False,17,24,green
Ryan Preece,4070,Frd,60,27,35,184.534,51.893,RFK Racing,False,False,5,15,green
Ty Gibbs,4368,Tyt,54,153,15,184.534,51.893,Joe Gibbs Racing,False,False,18,3,green
Michael McDowell,3832,Chv,71,159,16,184.530,51.894,Spire Motorsports,False,False,1,17,green
Daniel Suarez,4113,Chv,99,153,11,184.526,51.895,Trackhouse Racing,False,False,26,12,green
Chase Briscoe,4228,Tyt,19,163,18,184.526,51.895,Joe Gibbs Racing,True,False,2,1,green
Cole Custer,4104,Frd,41,153,26,184.526,51.895,Haas Factory Team,False,False,12,5,green
Tyler Reddick,4065,Tyt,45,89,19,184.523,51.896,23XI Racing,False,False,15,7,green
Riley Herbst,4269,Tyt,35,89,18,184.519,51.897,23XI Racing,False,False,9,32,green
Kyle Larson,4030,Chv,5,89,22,184.519,51.897,Hendrick Motorsports,True,False,19,26,green
Casey Mears,2215,Frd,66,23,40,184.519,51.897,Garage 66,False,False,40,18,green
Austin Dillon,3873,Chv,3,155,30,184.519,51.897,Richard Childress Racing,False,False,21,27,green
Cole Custer,4104,Frd,41,192,10,184.516,51.898,Haas Factory Team,False,False,12,5,restart
Riley Herbst,4269,Tyt,35,139,10,184.512,51.899,23XI Racing,False,False,9,32,green
Ross Chastain,4001,Chv,1,162,21,184.505,51.901,Trackhouse Racing,False,False,24,13,green
Zane Smith,4272,Frd,38,163,20,184.505,51.901,Front Row Motorsports,False,False,23,9,green
Anthony Alfredo,4301,Chv,62,88,15,184.502,51.902,Beard Motorsports,False,True,38,21,green
Todd Gilliland,4231,Frd,34,140,8,184.502,51.902,Front Row Motorsports,False,False,27,2,green
Cody Ware,4125,Frd,51,137,19,184.502,51.902,Rick Ware Racing,False,False,35,31,green
Todd Gilliland,4231,Frd,34,163,1,184.502,51.902,Front Row Motorsports,False,False,27,2,green
Tyler Reddick,4065,Tyt,45,141,5,184.498,51.903,23XI Racing,False,False,15,7,green
Todd Gilliland,4231,Frd,34,158,1,184.498,51.903,Front Row Motorsports,False,False,27,2,green
Anthony Alfredo,4301,Chv,62,78,1,184.498,51.903,Beard Motorsports,False,True,38,21,green
John Hunter Nemechek,4092,Tyt,42,94,29,184.494,51.904,Legacy Motor Club,False,False,28,14,green
BJ McLeod,3973,Chv,78,151,31,184.494,51.904,Live Fast Motorsports,False,True,39,28,green
Austin Hill,4133,Chv,33,111,25,184.494,51.904,Richard Childress Racing,False,True,33,22,green
Denny Hamlin,1361,Tyt,11,153,13,184.491,51.905,Joe Gibbs Racing,True,False,17,24,green
Chris Buescher,3989,Frd,17,139,4,184.491,51.905,RFK Racing,False,False,14,30,green
Joey Logano,3859,Frd,22,158,2,184.491,51.905,Team Penske,True,False,16,16,green
Anthony Alfredo,4301,Chv,62,140,7,184.487,51.906,Beard Motorsports,False,True,38,21,green
Daniel Suarez,4113,Chv,99,161,11,184.484,51.907,Trackhouse Racing,False,False,26,12,green
Kyle Busch,454,Chv,8,141,8,184.480,51.908,Richard Childress Racing,False,False,3,19,green
Michael McDowell,3832,Chv,71,128,16,184.480,51.908,Spire Motorsports,False,False,1,17,green
Zane Smith,4272,Frd,38,161,23,184.473,51.910,Front Row Motorsports,False,False,23,9,green
Ty Dillon,4013,Chv,10,88,13,184.473,51.910,Kaulig Racing,False,False,29,20,green
Shane Van Gisbergen,4469,Chv,88,153,7,184.473,51.910,Trackhouse Racing,False,False,31,11,green
John Hunter Nemechek,4092,Tyt,42,139,16,184.473,51.910,Legacy Motor Club,False,False,28,14,green
William Byron,4184,Chv,24,24,34,184.470,51.911,Hendrick Motorsports,True,False,13,25,green
Cole Custer,4104,Frd,41,154,26,184.466,51.912,Haas Factory Team,False,False,12,5,green
Christopher Bell,4153,Tyt,20,163,16,184.462,51.913,Joe Gibbs Racing,True,False,7,8,green
BJ McLeod,3973,Chv,78,23,32,184.459,51.914,Live Fast Motorsports,False,True,39,28,green
