driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Noah Gragson,4224,Frd,4,94,19,173.673,31.093,Front Row Motorsports,False,False,18,34,restart
Jesse Love,4463,Chv,62,56,37,173.667,31.094,Beard Motorsports,False,True,35,31,green
Chris Buescher,3989,Frd,17,88,5,173.661,31.095,RFK Racing,False,False,12,18,restart
Erik Jones,4059,Tyt,43,94,27,173.639,31.099,Legacy Motor Club,False,False,14,5,restart
Tyler Reddick,4065,Tyt,45,226,4,173.600,31.106,23XI Racing,False,False,17,21,restart
AJ Allmendinger,3774,Chv,16,94,25,173.594,31.107,Kaulig Racing,False,False,10,36,restart
Kyle Busch,454,Chv,8,88,12,173.572,31.111,Richard Childress Racing,False,False,26,20,restart
Michael McDowell,3832,Chv,71,132,26,173.572,31.111,Spire Motorsports,False,False,5,26,restart
Michael McDowell,3832,Chv,71,253,2,173.572,31.111,Spire Motorsports,False,False,5,26,restart
Jesse Love,4463,Chv,62,72,37,173.550,31.115,Beard Motorsports,False,True,35,31,green
Ty Dillon,4013,Chv,10,26,37,173.550,31.115,Kaulig Racing,False,False,23,12,restart
Ross Chastain,4001,Chv,1,258,4,173.544,31.116,Trackhouse Racing,False,False,31,2,restart
Michael McDowell,3832,Chv,71,226,2,173.522,31.120,Spire Motorsports,False,False,5,26,restart
Austin Cindric,4180,Frd,2,26,1,173.494,31.125,Team Penske,False,False,3,25,restart
Daniel Suarez,4113,Chv,99,229,9,173.477,31.128,Trackhouse Racing,False,False,25,10,green
Ross Chastain,4001,Chv,1,253,4,173.438,31.135,Trackhouse Racing,False,False,31,2,restart
Daniel Suarez,4113,Chv,99,94,22,173.433,31.136,Trackhouse Racing,False,False,25,10,restart
Joey Logano,3859,Frd,22,270,1,173.416,31.139,Team Penske,False,False,27,1,restart
Todd Gilliland,4231,Frd,34,94,26,173.355,31.150,Front Row Motorsports,False,False,32,11,restart
Riley Herbst,4269,Tyt,35,184,30,173.321,31.156,23XI Racing,False,False,21,14,green
Shane Van Gisbergen,4469,Chv,88,94,24,173.310,31.158,Trackhouse Racing,False,False,37,22,restart
Chad Finchum,4232,Frd,66,105,36,173.310,31.158,Garage 66,False,False,38,37,green
