driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Riley Herbst,4269,Tyt,35,1,14,115.001,19.565,23XI Racing,False,False,13,10,start
Cole Custer,4104,Frd,41,1,13,114.984,19.568,Haas Factory Team,False,False,11,9,start
Chad Finchum,4232,Frd,66,88,18,114.972,19.570,Garage 66,False,False,18,18,green
Erik Jones,4059,Tyt,43,26,15,114.966,19.571,Legacy Motor Club,False,False,12,4,green
Shane Van Gisbergen,4469,Chv,88,88,8,114.954,19.573,Trackhouse Racing,False,False,1,13,green
Chad Finchum,4232,Frd,66,93,18,114.948,19.574,Garage 66,False,False,18,18,green
Todd Gilliland,4231,Frd,34,41,18,114.948,19.574,Front Row Motorsports,False,False,17,12,green
Chad Finchum,4232,Frd,66,39,17,114.948,19.574,Garage 66,False,False,18,18,green
Shane Van Gisbergen,4469,Chv,88,89,10,114.907,19.581,Trackhouse Racing,False,False,1,13,green
Noah Gragson,4224,Frd,4,36,14,114.901,19.582,Front Row Motorsports,False,False,3,17,green
Chad Finchum,4232,Frd,66,74,17,114.890,19.584,Garage 66,False,False,18,18,green
Bubba Wallace,4025,Tyt,23,50,8,114.884,19.585,23XI Racing,False,False,14,8,green
Chad Finchum,4232,Frd,66,49,17,114.855,19.590,Garage 66,False,False,18,18,green
Justin Haley,4172,Chv,7,59,12,114.837,19.593,Spire Motorsports,False,False,7,14,restart
Todd Gilliland,4231,Frd,34,76,18,114.819,19.596,Front Row Motorsports,False,False,17,12,green
Noah Gragson,4224,Frd,4,47,13,114.796,19.600,Front Row Motorsports,False,False,3,17,green
Justin Haley,4172,Chv,7,41,10,114.790,19.601,Spire Motorsports,False,False,7,14,green
Chad Finchum,4232,Frd,66,94,18,114.761,19.606,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,45,17,114.755,19.607,Garage 66,False,False,18,18,green
Noah Gragson,4224,Frd,4,85,15,114.743,19.609,Front Row Motorsports,False,False,3,17,green
Cole Custer,4104,Frd,41,84,10,114.743,19.609,Haas Factory Team,False,False,11,9,restart
Justin Haley,4172,Chv,7,48,11,114.714,19.614,Spire Motorsports,False,False,7,14,green
Noah Gragson,4224,Frd,4,5,8,114.691,19.618,Front Row Motorsports,False,False,3,17,green
Chad Finchum,4232,Frd,66,48,17,114.667,19.622,Garage 66,False,False,18,18,green
Riley Herbst,4269,Tyt,35,35,13,114.632,19.628,23XI Racing,False,False,13,10,green
AJ Allmendinger,3774,Chv,16,84,7,114.603,19.633,Kaulig Racing,False,False,16,7,restart
Justin Haley,4172,Chv,7,84,6,114.597,19.634,Spire Motorsports,False,False,7,14,restart
Chad Finchum,4232,Frd,66,73,17,114.574,19.638,Garage 66,False,False,18,18,green
John Hunter Nemechek,4092,Tyt,42,59,10,114.539,19.644,Legacy Motor Club,False,False,8,2,restart
Chad Finchum,4232,Frd,66,96,18,114.539,19.644,Garage 66,False,False,18,18,green
Zane Smith,4272,Frd,38,74,15,114.533,19.645,Front Row Motorsports,False,False,6,6,green
Ty Gibbs,4368,Tyt,54,95,12,114.527,19.646,Joe Gibbs Racing,False,False,9,15,green
Ty Dillon,4013,Chv,10,50,7,114.492,19.652,Kaulig Racing,False,False,10,3,green
Justin Haley,4172,Chv,7,44,10,114.486,19.653,Spire Motorsports,False,False,7,14,green
Chad Finchum,4232,Frd,66,90,18,114.469,19.656,Garage 66,False,False,18,18,green
Ty Gibbs,4368,Tyt,54,73,3,114.463,19.657,Joe Gibbs Racing,False,False,9,15,green
Riley Herbst,4269,Tyt,35,37,12,114.440,19.661,23XI Racing,False,False,13,10,green
Cole Custer,4104,Frd,41,59,14,114.434,19.662,Haas Factory Team,False,False,11,9,restart
Chad Finchum,4232,Frd,66,47,17,114.416,19.665,Garage 66,False,False,18,18,green
Ryan Preece,4070,Frd,60,84,16,114.318,19.682,RFK Racing,False,False,5,11,restart
Todd Gilliland,4231,Frd,34,48,18,114.294,19.686,Front Row Motorsports,False,False,17,12,green
Ty Gibbs,4368,Tyt,54,88,7,114.265,19.691,Joe Gibbs Racing,False,False,9,15,green
Justin Haley,4172,Chv,7,86,14,114.265,19.691,Spire Motorsports,False,False,7,14,green
Michael McDowell,3832,Chv,71,70,8,114.265,19.691,Spire Motorsports,False,False,4,5,green
Chad Finchum,4232,Frd,66,85,18,114.213,19.700,Garage 66,False,False,18,18,green
Cody Ware,4125,Frd,15,59,15,114.202,19.702,Rick Ware Racing,False,False,15,16,restart
Cody Ware,4125,Frd,15,84,15,114.173,19.707,Rick Ware Racing,False,False,15,16,restart
Noah Gragson,4224,Frd,4,49,14,114.149,19.711,Front Row Motorsports,False,False,3,17,green
Ryan Preece,4070,Frd,60,100,11,114.097,19.720,RFK Racing,False,False,5,11,pitting in
Noah Gragson,4224,Frd,4,84,12,113.999,19.737,Front Row Motorsports,False,False,3,17,restart
Chad Finchum,4232,Frd,66,98,18,113.988,19.739,Garage 66,False,False,18,18,green
John Hunter Nemechek,4092,Tyt,42,49,9,113.970,19.742,Legacy Motor Club,False,False,8,2,green
John Hunter Nemechek,4092,Tyt,42,50,9,113.907,19.753,Legacy Motor Club,False,False,8,2,green
Michael McDowell,3832,Chv,71,77,12,113.895,19.755,Spire Motorsports,False,False,4,5,green
Chad Finchum,4232,Frd,66,99,18,113.769,19.777,Garage 66,False,False,18,18,green
Todd Gilliland,4231,Frd,34,84,17,113.728,19.784,Front Row Motorsports,False,False,17,12,restart
Chad Finchum,4232,Frd,66,97,18,113.717,19.786,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,60,17,113.717,19.786,Garage 66,False,False,18,18,green
Ty Gibbs,4368,Tyt,54,99,15,113.642,19.799,Joe Gibbs Racing,False,False,9,15,green
