driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Christopher Bell,4153,Tyt,20,72,23,86.080,92.007,Joe Gibbs Racing,False,False,13,24,green
Austin Hill,4133,Chv,33,42,20,86.079,92.008,Richard Childress Racing,False,True,30,9,green
Denny Hamlin,1361,Tyt,11,52,4,86.076,92.012,Joe Gibbs Racing,False,False,40,4,green
Denny Hamlin,1361,Tyt,11,68,4,86.075,92.013,Joe Gibbs Racing,False,False,40,4,green
Joey Logano,3859,Frd,22,12,10,86.075,92.013,Team Penske,False,False,12,11,green
Ryan Preece,4070,Frd,60,43,21,86.074,92.014,RFK Racing,False,False,7,7,green
Justin Haley,4172,Chv,7,28,17,86.073,92.015,Spire Motorsports,False,False,28,22,green
Josh Berry,4123,Frd,21,9,14,86.068,92.020,Wood Brothers Racing,False,False,29,34,green
Bubba Wallace,4025,Tyt,23,37,19,86.067,92.021,23XI Racing,False,False,37,28,green
Kyle Busch,454,Chv,8,26,2,86.066,92.022,Richard Childress Racing,False,False,6,5,green
Joey Logano,3859,Frd,22,57,10,86.066,92.022,Team Penske,False,False,12,11,green
Ryan Blaney,4023,Frd,12,12,12,86.062,92.027,Team Penske,False,False,17,12,green
Alex Bowman,4045,Chv,48,29,19,86.061,92.028,Hendrick Motorsports,False,False,11,8,green
Zane Smith,4272,Frd,38,9,13,86.057,92.032,Front Row Motorsports,False,False,26,14,green
