driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Shane Van Gisbergen,4469,Chv,88,254,14,78.936,68.410,Trackhouse Racing,False,False,24,10,pitting in
Todd Gilliland,4231,Frd,34,62,32,78.882,68.457,Front Row Motorsports,False,False,23,12,caution
Michael McDowell,3832,Chv,71,55,36,78.856,68.479,Spire Motorsports,False,False,21,14,green
William Byron,4184,Chv,24,254,12,78.741,68.579,Hendrick Motorsports,True,False,11,9,pitting in
Shane Van Gisbergen,4469,Chv,88,212,15,78.734,68.585,Trackhouse Racing,False,False,24,10,pitting in
Michael McDowell,3832,Chv,71,254,16,78.723,68.595,Spire Motorsports,False,False,21,14,pitting in
Austin Dillon,3873,Chv,3,254,31,78.698,68.617,Richard Childress Racing,False,False,16,27,caution
Ty Gibbs,4368,Tyt,54,254,15,78.689,68.625,Joe Gibbs Racing,False,False,8,25,pitting in
Carson Hocevar,4326,Chv,77,267,29,78.682,68.631,Spire Motorsports,False,False,6,29,restart
Ricky Stenhouse Jr.,3888,Chv,47,234,35,78.612,68.692,HYAK Motorsports,False,False,18,35,green
Ricky Stenhouse Jr.,3888,Chv,47,57,16,78.583,68.717,HYAK Motorsports,False,False,18,35,caution
