driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Jesse Love,4463,Chv,33,137,34,34.580,55.488,Richard Childress Racing,False,True,19,31,caution
Ty Dillon,4013,Chv,10,264,22,34.574,55.498,Kaulig Racing,False,False,12,32,caution
Tyler Reddick,4065,Tyt,45,141,16,34.569,55.506,23XI Racing,False,False,27,18,caution
Justin Haley,4172,Chv,7,130,3,34.569,55.506,Spire Motorsports,False,False,10,13,caution
Chris Buescher,3989,Frd,17,129,33,34.564,55.515,RFK Racing,False,False,24,25,caution
Bubba Wallace,4025,Tyt,23,258,16,34.562,55.518,23XI Racing,False,False,22,19,pitting out
Cole Custer,4104,Frd,41,137,35,34.547,55.542,Haas Factory Team,False,False,33,29,caution
Shane Van Gisbergen,4469,Chv,88,137,33,34.542,55.550,Trackhouse Racing,False,False,36,38,caution
Ricky Stenhouse Jr.,3888,Chv,47,258,20,34.529,55.571,HYAK Motorsports,False,False,2,22,pitting out
Josh Berry,4123,Frd,21,187,12,34.513,55.596,Wood Brothers Racing,False,False,11,12,caution
Noah Gragson,4224,Frd,4,129,29,34.511,55.600,Front Row Motorsports,False,False,31,23,caution
Daniel Suarez,4113,Chv,99,185,32,34.509,55.603,Trackhouse Racing,False,False,23,33,caution
Ty Dillon,4013,Chv,10,141,17,34.508,55.604,Kaulig Racing,False,False,12,32,caution
